time,open,high,low,close,volume
2025-07-16 13:25:00+00:00,1.339,1.33909,1.33816,1.33857,917.0
2025-07-16 13:30:00+00:00,1.33856,1.33856,1.33782,1.33796,1283.0
2025-07-16 13:35:00+00:00,1.33798,1.3382,1.33721,1.33736,1308.0
2025-07-16 13:40:00+00:00,1.33736,1.33808,1.33734,1.33764,1197.0
2025-07-16 13:45:00+00:00,1.33766,1.33788,1.3365,1.33656,1515.0
2025-07-16 13:50:00+00:00,1.33656,1.3373,1.33654,1.33723,1582.0
2025-07-16 13:55:00+00:00,1.33724,1.33779,1.33706,1.33764,1571.0
2025-07-16 14:00:00+00:00,1.33765,1.33832,1.33765,1.33809,1355.0
2025-07-16 14:05:00+00:00,1.33808,1.33809,1.33756,1.33767,1176.0
2025-07-16 14:10:00+00:00,1.33768,1.33772,1.33735,1.3375,1017.0
2025-07-16 14:15:00+00:00,1.33748,1.33752,1.33706,1.33712,880.0
2025-07-16 14:20:00+00:00,1.33712,1.338,1.3371,1.338,922.0
2025-07-16 14:25:00+00:00,1.338,1.338,1.33762,1.33781,742.0
2025-07-16 14:30:00+00:00,1.3378,1.33786,1.33707,1.3373,921.0
2025-07-16 14:35:00+00:00,1.3373,1.33742,1.33692,1.33707,874.0
2025-07-16 14:40:00+00:00,1.33708,1.33736,1.33694,1.33722,693.0
2025-07-16 14:45:00+00:00,1.33723,1.33738,1.33674,1.33675,758.0
2025-07-16 14:50:00+00:00,1.33676,1.33949,1.33666,1.33918,3135.0
2025-07-16 14:55:00+00:00,1.33918,1.3402,1.33806,1.33925,4618.0
2025-07-16 15:00:00+00:00,1.33924,1.34144,1.33924,1.34092,2823.0
2025-07-16 15:05:00+00:00,1.34093,1.34132,1.34042,1.34055,2397.0
2025-07-16 15:10:00+00:00,1.34056,1.34184,1.34056,1.34144,2298.0
2025-07-16 15:15:00+00:00,1.34145,1.34695,1.34128,1.34478,7687.0
2025-07-16 15:20:00+00:00,1.34478,1.34588,1.34468,1.34504,5929.0
2025-07-16 15:25:00+00:00,1.34505,1.34641,1.34505,1.34572,4719.0
2025-07-16 15:30:00+00:00,1.3457,1.34862,1.34528,1.34636,7337.0
2025-07-16 15:35:00+00:00,1.34637,1.34712,1.34569,1.3467,4451.0
2025-07-16 15:40:00+00:00,1.34672,1.34782,1.34556,1.3459,3473.0
2025-07-16 15:45:00+00:00,1.34593,1.3463,1.3445,1.34582,4256.0
2025-07-16 15:50:00+00:00,1.34584,1.34614,1.3441,1.34436,3358.0
2025-07-16 15:55:00+00:00,1.34436,1.34462,1.33966,1.34246,8286.0
2025-07-16 16:00:00+00:00,1.34245,1.34256,1.34116,1.34248,5132.0
2025-07-16 16:05:00+00:00,1.34247,1.34382,1.34237,1.34349,3961.0
2025-07-16 16:10:00+00:00,1.3435,1.3447,1.34333,1.34382,3464.0
2025-07-16 16:15:00+00:00,1.3438,1.3438,1.34244,1.34287,2055.0
2025-07-16 16:20:00+00:00,1.34286,1.34288,1.34162,1.34252,2401.0
2025-07-16 16:25:00+00:00,1.34252,1.343,1.3419,1.34215,1977.0
2025-07-16 16:30:00+00:00,1.34216,1.34252,1.34155,1.34168,1866.0
2025-07-16 16:35:00+00:00,1.34169,1.342,1.34142,1.3419,1362.0
2025-07-16 16:40:00+00:00,1.3419,1.3421,1.34157,1.34174,1191.0
2025-07-16 16:45:00+00:00,1.34174,1.34295,1.34154,1.34272,1505.0
2025-07-16 16:50:00+00:00,1.3427,1.34304,1.34204,1.3424,1384.0
2025-07-16 16:55:00+00:00,1.34242,1.34278,1.34212,1.34218,1238.0
2025-07-16 17:00:00+00:00,1.34216,1.34258,1.34216,1.34251,1081.0
2025-07-16 17:05:00+00:00,1.3425,1.34352,1.342,1.34319,1252.0
2025-07-16 17:10:00+00:00,1.3432,1.34372,1.34318,1.34335,1197.0
2025-07-16 17:15:00+00:00,1.34334,1.34375,1.34302,1.3436,1109.0
2025-07-16 17:20:00+00:00,1.3436,1.34393,1.34317,1.34344,1155.0
2025-07-16 17:25:00+00:00,1.34343,1.34375,1.34326,1.34328,1255.0
2025-07-16 17:30:00+00:00,1.34328,1.34362,1.34283,1.34293,970.0
2025-07-16 17:35:00+00:00,1.34294,1.34331,1.34284,1.34305,631.0
2025-07-16 17:40:00+00:00,1.34304,1.34319,1.34291,1.34306,542.0
2025-07-16 17:45:00+00:00,1.34306,1.34409,1.34297,1.34387,912.0
2025-07-16 17:50:00+00:00,1.34386,1.34387,1.34248,1.34257,1048.0
2025-07-16 17:55:00+00:00,1.34258,1.34264,1.34194,1.34204,524.0
2025-07-16 18:00:00+00:00,1.34206,1.34234,1.34147,1.3415,977.0
2025-07-16 18:05:00+00:00,1.34151,1.34182,1.34126,1.34145,738.0
2025-07-16 18:10:00+00:00,1.34144,1.34161,1.34128,1.34156,671.0
2025-07-16 18:15:00+00:00,1.34155,1.3418,1.34131,1.34146,619.0
2025-07-16 18:20:00+00:00,1.34147,1.34166,1.34136,1.34159,644.0
2025-07-16 18:25:00+00:00,1.34158,1.34158,1.34118,1.34125,799.0
2025-07-16 18:30:00+00:00,1.34126,1.34148,1.3412,1.3414,694.0
2025-07-16 18:35:00+00:00,1.3414,1.34158,1.34129,1.34138,578.0
2025-07-16 18:40:00+00:00,1.34137,1.34138,1.34119,1.34125,857.0
2025-07-16 18:45:00+00:00,1.34125,1.34151,1.34118,1.34138,528.0
2025-07-16 18:50:00+00:00,1.34138,1.34143,1.34078,1.34078,531.0
2025-07-16 18:55:00+00:00,1.34077,1.34096,1.34058,1.3409,765.0
2025-07-16 19:00:00+00:00,1.3409,1.34132,1.34073,1.34074,859.0
2025-07-16 19:05:00+00:00,1.34075,1.34108,1.34055,1.34107,455.0
2025-07-16 19:10:00+00:00,1.34104,1.34108,1.3407,1.34092,526.0
2025-07-16 19:15:00+00:00,1.34092,1.34102,1.34049,1.34084,645.0
2025-07-16 19:20:00+00:00,1.34084,1.34112,1.34082,1.34099,617.0
2025-07-16 19:25:00+00:00,1.341,1.34136,1.34099,1.34136,630.0
2025-07-16 19:30:00+00:00,1.34138,1.34152,1.3412,1.34128,613.0
2025-07-16 19:35:00+00:00,1.34129,1.34152,1.3412,1.34142,541.0
2025-07-16 19:40:00+00:00,1.34144,1.34158,1.34138,1.34145,560.0
2025-07-16 19:45:00+00:00,1.34146,1.34188,1.34138,1.3417,710.0
2025-07-16 19:50:00+00:00,1.3417,1.34197,1.34159,1.34162,746.0
2025-07-16 19:55:00+00:00,1.34164,1.34196,1.34153,1.34178,567.0
2025-07-16 20:00:00+00:00,1.34178,1.34196,1.34149,1.34182,300.0
2025-07-16 20:05:00+00:00,1.34182,1.342,1.3418,1.34188,299.0
2025-07-16 20:10:00+00:00,1.34187,1.34224,1.3418,1.34216,263.0
2025-07-16 20:15:00+00:00,1.34217,1.34221,1.34202,1.34202,137.0
2025-07-16 20:20:00+00:00,1.34202,1.34204,1.34192,1.342,295.0
2025-07-16 20:25:00+00:00,1.34199,1.34202,1.34186,1.34198,194.0
2025-07-16 20:30:00+00:00,1.34199,1.342,1.34157,1.34158,306.0
2025-07-16 20:35:00+00:00,1.34158,1.3416,1.34156,1.34159,316.0
2025-07-16 20:40:00+00:00,1.34158,1.34192,1.34158,1.34188,523.0
2025-07-16 20:45:00+00:00,1.34188,1.34194,1.34186,1.34192,307.0
2025-07-16 20:50:00+00:00,1.34191,1.34222,1.34178,1.34214,480.0
2025-07-16 20:55:00+00:00,1.34213,1.34215,1.34192,1.342,660.0
2025-07-16 21:00:00+00:00,1.34206,1.34206,1.34206,1.34206,1.0
2025-07-16 21:05:00+00:00,1.34281,1.34281,1.34186,1.34188,4.0
2025-07-16 21:10:00+00:00,1.34221,1.34221,1.34221,1.34221,1.0
2025-07-16 21:15:00+00:00,1.34195,1.34248,1.34195,1.34247,79.0
2025-07-16 21:20:00+00:00,1.34248,1.34278,1.34213,1.3422,242.0
2025-07-16 21:25:00+00:00,1.34218,1.34231,1.3421,1.3423,75.0
2025-07-16 21:30:00+00:00,1.3422,1.34233,1.34199,1.34199,76.0
2025-07-16 21:35:00+00:00,1.34202,1.34202,1.34165,1.34178,356.0
2025-07-16 21:40:00+00:00,1.34174,1.34186,1.34166,1.34174,485.0
2025-07-16 21:45:00+00:00,1.34174,1.34197,1.3417,1.34173,551.0
2025-07-16 21:50:00+00:00,1.34172,1.34195,1.34166,1.3418,532.0
2025-07-16 21:55:00+00:00,1.34184,1.34195,1.3417,1.34174,887.0
2025-07-16 22:00:00+00:00,1.34173,1.34193,1.3417,1.34186,378.0
2025-07-16 22:05:00+00:00,1.34186,1.34188,1.34164,1.34168,139.0
2025-07-16 22:10:00+00:00,1.34167,1.34203,1.34166,1.34202,249.0
2025-07-16 22:15:00+00:00,1.34204,1.34204,1.34186,1.34192,328.0
2025-07-16 22:20:00+00:00,1.34193,1.34194,1.34162,1.34168,169.0
2025-07-16 22:25:00+00:00,1.34169,1.34184,1.34169,1.34176,58.0
2025-07-16 22:30:00+00:00,1.3418,1.34194,1.34169,1.3417,103.0
2025-07-16 22:35:00+00:00,1.34169,1.3417,1.34152,1.34152,106.0
2025-07-16 22:40:00+00:00,1.34148,1.34153,1.3414,1.3414,59.0
2025-07-16 22:45:00+00:00,1.34142,1.34152,1.3413,1.34132,68.0
2025-07-16 22:50:00+00:00,1.34131,1.34152,1.34131,1.34136,132.0
2025-07-16 22:55:00+00:00,1.34134,1.34144,1.34131,1.34138,101.0
2025-07-16 23:00:00+00:00,1.34139,1.34157,1.34138,1.34144,147.0
2025-07-16 23:05:00+00:00,1.34143,1.34146,1.34127,1.34142,150.0
2025-07-16 23:10:00+00:00,1.34142,1.34151,1.34134,1.34137,167.0
2025-07-16 23:15:00+00:00,1.34138,1.34152,1.3413,1.34151,157.0
2025-07-16 23:20:00+00:00,1.3415,1.34172,1.3415,1.34162,144.0
2025-07-16 23:25:00+00:00,1.3416,1.3416,1.34131,1.34138,125.0
2025-07-16 23:30:00+00:00,1.34138,1.34142,1.34124,1.34125,115.0
2025-07-16 23:35:00+00:00,1.34126,1.34132,1.3412,1.34125,120.0
2025-07-16 23:40:00+00:00,1.34124,1.34131,1.34092,1.34098,153.0
2025-07-16 23:45:00+00:00,1.34101,1.34124,1.34101,1.34124,163.0
2025-07-16 23:50:00+00:00,1.34122,1.34123,1.34091,1.34104,218.0
2025-07-16 23:55:00+00:00,1.34104,1.34105,1.34092,1.34105,237.0
2025-07-17 00:00:00+00:00,1.34104,1.34112,1.34045,1.34068,743.0
2025-07-17 00:05:00+00:00,1.34068,1.34095,1.34062,1.34064,409.0
2025-07-17 00:10:00+00:00,1.34063,1.34074,1.3405,1.34068,485.0
2025-07-17 00:15:00+00:00,1.3407,1.34074,1.34026,1.34032,477.0
2025-07-17 00:20:00+00:00,1.34032,1.34046,1.34024,1.34038,533.0
2025-07-17 00:25:00+00:00,1.34038,1.34052,1.34032,1.34044,452.0
2025-07-17 00:30:00+00:00,1.34044,1.34044,1.34012,1.34014,442.0
2025-07-17 00:35:00+00:00,1.34012,1.34013,1.33958,1.33983,533.0
2025-07-17 00:40:00+00:00,1.33984,1.33996,1.33974,1.33989,468.0
2025-07-17 00:45:00+00:00,1.3399,1.3399,1.33962,1.3398,356.0
2025-07-17 00:50:00+00:00,1.33982,1.34012,1.33978,1.33994,689.0
2025-07-17 00:55:00+00:00,1.33993,1.34012,1.3397,1.33998,662.0
2025-07-17 01:00:00+00:00,1.33998,1.3402,1.33982,1.33984,685.0
2025-07-17 01:05:00+00:00,1.33983,1.33996,1.33965,1.33986,410.0
2025-07-17 01:10:00+00:00,1.33986,1.34024,1.33986,1.34017,307.0
2025-07-17 01:15:00+00:00,1.34019,1.34044,1.33997,1.34,427.0
2025-07-17 01:20:00+00:00,1.33999,1.34012,1.33992,1.34004,369.0
2025-07-17 01:25:00+00:00,1.34003,1.34004,1.33973,1.33978,498.0
2025-07-17 01:30:00+00:00,1.33978,1.33978,1.33923,1.33941,1055.0
2025-07-17 01:35:00+00:00,1.33942,1.33977,1.33923,1.33974,842.0
2025-07-17 01:40:00+00:00,1.33976,1.34001,1.33961,1.34001,728.0
2025-07-17 01:45:00+00:00,1.34,1.3402,1.33992,1.34003,649.0
2025-07-17 01:50:00+00:00,1.34002,1.34034,1.34,1.3403,633.0
2025-07-17 01:55:00+00:00,1.34032,1.34054,1.34028,1.34042,741.0
2025-07-17 02:00:00+00:00,1.34042,1.34042,1.33972,1.33974,904.0
2025-07-17 02:05:00+00:00,1.33974,1.33975,1.33941,1.33947,475.0
2025-07-17 02:10:00+00:00,1.33946,1.3395,1.33923,1.33938,477.0
2025-07-17 02:15:00+00:00,1.33938,1.33938,1.33904,1.33911,379.0
2025-07-17 02:20:00+00:00,1.33912,1.33944,1.33894,1.33933,655.0
2025-07-17 02:25:00+00:00,1.33934,1.33948,1.33931,1.33944,532.0
2025-07-17 02:30:00+00:00,1.33944,1.33964,1.33931,1.33941,482.0
2025-07-17 02:35:00+00:00,1.33944,1.33946,1.33914,1.33928,469.0
2025-07-17 02:40:00+00:00,1.3393,1.33932,1.33904,1.3392,516.0
2025-07-17 02:45:00+00:00,1.3392,1.33922,1.33884,1.33894,498.0
2025-07-17 02:50:00+00:00,1.33893,1.33912,1.33884,1.33898,379.0
2025-07-17 02:55:00+00:00,1.33898,1.339,1.33868,1.33882,383.0
2025-07-17 03:00:00+00:00,1.33882,1.33885,1.33842,1.33852,365.0
2025-07-17 03:05:00+00:00,1.33853,1.33886,1.33853,1.33866,490.0
2025-07-17 03:10:00+00:00,1.33866,1.33887,1.33862,1.33879,262.0
2025-07-17 03:15:00+00:00,1.33878,1.33897,1.33872,1.33894,455.0
2025-07-17 03:20:00+00:00,1.33894,1.33902,1.33882,1.33894,636.0
2025-07-17 03:25:00+00:00,1.33894,1.33912,1.33892,1.3391,426.0
2025-07-17 03:30:00+00:00,1.3391,1.33913,1.33852,1.33872,514.0
2025-07-17 03:35:00+00:00,1.33871,1.33908,1.33869,1.33897,386.0
2025-07-17 03:40:00+00:00,1.33896,1.33918,1.33881,1.33918,424.0
2025-07-17 03:45:00+00:00,1.33918,1.33919,1.33896,1.33917,386.0
2025-07-17 03:50:00+00:00,1.33918,1.33919,1.33898,1.33909,323.0
2025-07-17 03:55:00+00:00,1.3391,1.33932,1.33904,1.33926,533.0
2025-07-17 04:00:00+00:00,1.33926,1.33934,1.33914,1.33923,451.0
2025-07-17 04:05:00+00:00,1.33924,1.33924,1.33896,1.33901,354.0
2025-07-17 04:10:00+00:00,1.33902,1.33908,1.33883,1.33894,361.0
2025-07-17 04:15:00+00:00,1.33894,1.33904,1.33884,1.33894,278.0
2025-07-17 04:20:00+00:00,1.33894,1.3391,1.33888,1.33904,410.0
2025-07-17 04:25:00+00:00,1.33904,1.33908,1.33892,1.33906,370.0
2025-07-17 04:30:00+00:00,1.33907,1.33912,1.33899,1.33905,310.0
2025-07-17 04:35:00+00:00,1.33906,1.3391,1.339,1.33904,170.0
2025-07-17 04:40:00+00:00,1.33905,1.3391,1.33899,1.33899,194.0
2025-07-17 04:45:00+00:00,1.339,1.33914,1.339,1.33908,119.0
2025-07-17 04:50:00+00:00,1.33908,1.33953,1.33904,1.33952,324.0
2025-07-17 04:55:00+00:00,1.33951,1.33956,1.33923,1.33954,400.0
2025-07-17 05:00:00+00:00,1.33956,1.3396,1.33942,1.33946,497.0
2025-07-17 05:05:00+00:00,1.33946,1.33973,1.3394,1.33942,388.0
2025-07-17 05:10:00+00:00,1.33944,1.33958,1.33938,1.33956,462.0
2025-07-17 05:15:00+00:00,1.33955,1.33963,1.33944,1.33952,373.0
2025-07-17 05:20:00+00:00,1.33952,1.33965,1.33928,1.33934,537.0
2025-07-17 05:25:00+00:00,1.33934,1.33971,1.33933,1.3397,472.0
2025-07-17 05:30:00+00:00,1.33971,1.3399,1.33954,1.33958,677.0
2025-07-17 05:35:00+00:00,1.33958,1.33966,1.33944,1.33944,317.0
2025-07-17 05:40:00+00:00,1.33944,1.33974,1.33942,1.33965,287.0
2025-07-17 05:45:00+00:00,1.33966,1.33966,1.33942,1.33958,385.0
2025-07-17 05:50:00+00:00,1.33956,1.34006,1.33953,1.33969,449.0
2025-07-17 05:55:00+00:00,1.33968,1.3397,1.3391,1.33938,873.0
2025-07-17 06:00:00+00:00,1.33936,1.34006,1.33812,1.3394,1589.0
2025-07-17 06:05:00+00:00,1.33938,1.34026,1.33916,1.33999,1331.0
2025-07-17 06:10:00+00:00,1.33998,1.34015,1.3391,1.3395,1083.0
2025-07-17 06:15:00+00:00,1.3395,1.33978,1.33856,1.33913,1549.0
2025-07-17 06:20:00+00:00,1.33912,1.33921,1.33826,1.33837,1632.0
2025-07-17 06:25:00+00:00,1.33836,1.33874,1.3378,1.3378,1377.0
2025-07-17 06:30:00+00:00,1.3378,1.33842,1.33762,1.33767,1337.0
2025-07-17 06:35:00+00:00,1.33766,1.33854,1.33742,1.3385,1153.0
2025-07-17 06:40:00+00:00,1.33851,1.33854,1.33771,1.33784,990.0
2025-07-17 06:45:00+00:00,1.33784,1.33792,1.33753,1.33771,847.0
2025-07-17 06:50:00+00:00,1.33774,1.33832,1.33773,1.3382,1042.0
2025-07-17 06:55:00+00:00,1.33818,1.33838,1.33792,1.33836,1066.0
2025-07-17 07:00:00+00:00,1.33836,1.33869,1.33823,1.33864,1410.0
2025-07-17 07:05:00+00:00,1.33866,1.3392,1.33816,1.33904,1210.0
2025-07-17 07:10:00+00:00,1.33904,1.33976,1.33902,1.33964,1008.0
2025-07-17 07:15:00+00:00,1.33964,1.33977,1.33918,1.33922,897.0
2025-07-17 07:20:00+00:00,1.33922,1.33942,1.3387,1.33938,794.0
2025-07-17 07:25:00+00:00,1.33936,1.33991,1.33931,1.33978,741.0
2025-07-17 07:30:00+00:00,1.33978,1.33982,1.3392,1.33923,736.0
2025-07-17 07:35:00+00:00,1.33922,1.33958,1.33904,1.33906,716.0
2025-07-17 07:40:00+00:00,1.33906,1.33921,1.33864,1.33918,843.0
2025-07-17 07:45:00+00:00,1.33917,1.3394,1.33879,1.33902,827.0
2025-07-17 07:50:00+00:00,1.33903,1.33911,1.33844,1.3386,944.0
2025-07-17 07:55:00+00:00,1.33858,1.33862,1.33804,1.33833,782.0
2025-07-17 08:00:00+00:00,1.33832,1.33872,1.3383,1.33866,868.0
2025-07-17 08:05:00+00:00,1.33865,1.33872,1.3382,1.33822,861.0
2025-07-17 08:10:00+00:00,1.33822,1.33849,1.33806,1.33841,636.0
2025-07-17 08:15:00+00:00,1.33842,1.33848,1.33808,1.33845,583.0
2025-07-17 08:20:00+00:00,1.33844,1.33861,1.33828,1.33837,722.0
2025-07-17 08:25:00+00:00,1.33836,1.3393,1.33831,1.33928,696.0
2025-07-17 08:30:00+00:00,1.33927,1.33992,1.33908,1.33966,689.0
2025-07-17 08:35:00+00:00,1.33966,1.33994,1.3396,1.33994,553.0
2025-07-17 08:40:00+00:00,1.33993,1.34044,1.33982,1.3402,696.0
2025-07-17 08:45:00+00:00,1.3402,1.34048,1.3401,1.34032,647.0
2025-07-17 08:50:00+00:00,1.34031,1.34043,1.34012,1.3404,764.0
2025-07-17 08:55:00+00:00,1.3404,1.34109,1.34032,1.34108,690.0
2025-07-17 09:00:00+00:00,1.34109,1.3414,1.34062,1.34082,719.0
2025-07-17 09:05:00+00:00,1.34086,1.34086,1.34058,1.34064,573.0
2025-07-17 09:10:00+00:00,1.34066,1.34082,1.34038,1.34066,577.0
2025-07-17 09:15:00+00:00,1.34066,1.34082,1.3405,1.34056,488.0
2025-07-17 09:20:00+00:00,1.34056,1.3406,1.34018,1.3403,496.0
2025-07-17 09:25:00+00:00,1.34031,1.3406,1.34026,1.3403,408.0
2025-07-17 09:30:00+00:00,1.34029,1.34068,1.34018,1.34018,561.0
2025-07-17 09:35:00+00:00,1.34018,1.34018,1.33956,1.33968,418.0
2025-07-17 09:40:00+00:00,1.33969,1.34016,1.33964,1.33989,415.0
2025-07-17 09:45:00+00:00,1.33988,1.33988,1.33938,1.33941,453.0
2025-07-17 09:50:00+00:00,1.3394,1.33988,1.3393,1.33986,620.0
2025-07-17 09:55:00+00:00,1.33983,1.3403,1.33972,1.33987,712.0
2025-07-17 10:00:00+00:00,1.33986,1.33992,1.33954,1.33992,485.0
2025-07-17 10:05:00+00:00,1.33992,1.34022,1.3396,1.34,443.0
2025-07-17 10:10:00+00:00,1.34004,1.34042,1.33986,1.33987,605.0
2025-07-17 10:15:00+00:00,1.33988,1.33992,1.33926,1.33926,671.0
2025-07-17 10:20:00+00:00,1.33926,1.34016,1.33918,1.34016,571.0
2025-07-17 10:25:00+00:00,1.34017,1.34041,1.34014,1.34019,466.0
2025-07-17 10:30:00+00:00,1.3402,1.3403,1.33987,1.33994,396.0
2025-07-17 10:35:00+00:00,1.33995,1.34014,1.33986,1.34006,395.0
2025-07-17 10:40:00+00:00,1.34007,1.34014,1.33956,1.33973,411.0
2025-07-17 10:45:00+00:00,1.33974,1.33999,1.33968,1.3399,425.0
2025-07-17 10:50:00+00:00,1.33988,1.33998,1.33976,1.33982,318.0
2025-07-17 10:55:00+00:00,1.33982,1.34012,1.33963,1.34002,553.0
2025-07-17 11:00:00+00:00,1.34004,1.3403,1.33977,1.3401,606.0
2025-07-17 11:05:00+00:00,1.3401,1.34011,1.33971,1.33996,451.0
2025-07-17 11:10:00+00:00,1.33999,1.34012,1.33965,1.33999,542.0
2025-07-17 11:15:00+00:00,1.33998,1.34012,1.33982,1.33996,477.0
2025-07-17 11:20:00+00:00,1.33994,1.33995,1.33956,1.33962,549.0
2025-07-17 11:25:00+00:00,1.3396,1.33964,1.3392,1.33927,581.0
2025-07-17 11:30:00+00:00,1.33926,1.33938,1.33904,1.33921,451.0
2025-07-17 11:35:00+00:00,1.3392,1.33942,1.33918,1.33931,499.0
